user_id,source,category
0467838223,other,Электроника
2935044c50,other,Продукты
f95efa0115,other,Продукты
5cb7da39c4,other,Продукты
3a150b1447,other,Электроника
39fb38998a,other,Досуг
d7b04375dc,other,Электроника
e39ef85397,context,Продукты
55b4f3e590,other,Электроника
3d9a4de914,other,Электроника
99bfe68601,context,Досуг
1090a367de,other,Электроника
04d051288f,context,Электроника
40edfc3b6d,other,Продукты
c0eb90c886,other,Электроника
c798a28b5a,other,Электроника
e82937dc76,other,Электроника
702a7c9329,other,Электроника
e31f6acefe,other,Досуг
03c5589ca0,other,Электроника
2f513a3056,other,Досуг
82fda4a3db,other,Электроника
efd3c5bec9,other,Электроника
f979bcfd47,context,Электроника
77a118d777,other,Электроника
44d3624fe2,context,Электроника
89f57a5fa5,other,Продукты
94f1a52c05,other,Досуг
b197a9591e,other,Электроника
912fddc6d7,context,Электроника
6269a28d96,other,Досуг
564f8e3ec1,other,Электроника
d8bc340505,other,Досуг
ebe0877594,email,Продукты
775e32f272,other,Электроника
bca0c6c3f6,context,Электроника
825a2e8054,other,Электроника
60b9411fc8,other,Продукты
984ac2e629,other,Продукты
5ec8b38dc5,other,Электроника
14d0b93a15,other,Электроника
a452c0eb66,context,Электроника
c714e75b9f,other,Продукты
b220b152f5,other,Электроника
102fa5d0b2,other,Продукты
241663f2f5,other,Электроника
0432ddb289,other,Электроника
2c8067b7a3,other,Продукты
2b084de00c,other,Электроника
561158b236,other,Продукты
a6fe29ec4d,context,Продукты
9f9561752f,context,Электроника
f31b665f1c,other,Электроника
3427f7318d,other,Электроника
095741ef38,other,Электроника
6c21eece09,other,Электроника
a3469319cf,other,Электроника
990c73d1f4,other,Досуг
a2088f9b72,other,Электроника
72f78da638,other,Электроника
8de1555352,context,Электроника
1d75a9578e,other,Электроника
ccd5ca890f,None,Продукты
85d0d7a84c,email,Электроника
834adb8a24,other,Электроника
26b766a67c,other,Электроника
6336ec2237,context,Электроника
b489e647c8,email,Досуг
1652a10476,other,Электроника
9c455d9afc,other,Электроника
9be6515cd0,context,Электроника
3b348dacf6,other,Продукты
acf8e8761c,other,Электроника
bc09e7a774,other,Досуг
59b632469a,email,Продукты
97f423bccf,context,Электроника
5262793519,other,Продукты
b7da0ddbcc,other,Досуг
b1d76bbd20,context,Электроника
7c4f322f0c,other,Электроника
5359112f6a,context,Электроника
7cec86ae36,context,Продукты
93055599ef,context,Электроника
accb886c31,context,Электроника
a0c750fd80,context,Электроника
d84d9f5845,other,Электроника
6c447c14c3,other,Электроника
638c58f8f5,other,Электроника
1adb6aee85,other,Электроника
b0e4f573ab,other,Электроника
c322359293,other,Досуг
91b3877d0b,other,Продукты
69f6133cee,other,Досуг
48a0366ef7,other,Досуг
623bbf1625,other,Электроника
16ee5a4ca9,other,Досуг
3592329962,other,Досуг
840f55a051,other,Электроника
254f261a27,other,Электроника
75e5d44f2e,other,Электроника
7668ee2293,other,Электроника
3015dcfbba,other,Досуг
c255b3d73b,other,Электроника
9f0e0ec552,other,Продукты
b958abdfe3,other,Электроника
31b365d156,email,Продукты
165ef43f48,other,Электроника
1ca38fb162,other,Электроника
08cdf00b9d,other,Электроника
1298f5743c,context,Электроника
9462b43a30,other,Продукты
9d1ab10eae,other,Электроника
13eccd9c04,other,Продукты
f4ead408ea,context,Продукты
ee87e03ddc,other,Продукты
64483f306e,other,Продукты
3c35e04327,other,Электроника
5ae6423cd8,context,Электроника
88806aef25,other,Электроника
b5275e99e5,other,Досуг
3731f56dbf,context,Продукты
9af51b58c9,other,Продукты
2cb64b4746,context,Продукты
4401299eef,other,Продукты
177495046d,context,Электроника
abc7b6810f,context,Электроника
d25f7086c3,other,Электроника
40d63e5125,email,Досуг
20161d30ac,other,Досуг
cc87468171,email,Электроника
eac6f49767,other,Продукты
90d2e33c23,other,Продукты
578ab6c367,other,Электроника
10120588a6,context,Досуг
046e9b7ad6,email,Электроника
881a1aecdc,other,Продукты
493b41a920,other,Электроника
610b2ab628,context,Электроника
964e60849a,context,Электроника
f991aa0aff,other,Электроника
96c49cf277,context,Электроника
27330650ac,context,Продукты
a952813b08,context,Продукты
cdf4df9a61,email,Электроника
68ed5834b2,other,Электроника
637ef39f30,other,Продукты
b92eb3bd47,other,Досуг
ad730ac87f,other,Электроника
2a17a29a5b,other,Продукты
b3b6f4979e,other,Электроника
fe46ad8d95,email,Продукты
039ed6c823,context,Электроника
bc418aff9a,other,Электроника
6ced51fd8a,context,Электроника
033988cf09,other,Электроника
4b9d10d95f,other,Досуг
5b59e4e52d,other,Электроника
df8447e6fd,other,Досуг
55d87eb30a,email,Электроника
089af69844,other,Досуг
7be334047a,other,Электроника
9038c23f79,other,Продукты
c5395b0d6c,other,Электроника
a742d589fe,context,Электроника
0732b49460,context,Электроника
3d6133b1f3,context,Досуг
3ed20df901,context,Электроника
89d70d06f5,other,Электроника
c02673448a,email,Электроника
9ca2cc94a0,other,Досуг
1f16694974,other,Электроника
6a79556b32,other,Продукты
d42b8707b7,context,Электроника
efe2ebd28e,other,Досуг
b4735dfe5e,other,Электроника
2113670d31,other,Электроника
89d7f3efb4,context,Электроника
44dfaedc39,other,Электроника
28d7487643,other,Электроника
ae5459a4c5,context,Продукты
aa5431de45,other,Электроника
345a226364,other,Электроника
0667129e21,other,Досуг
3562811b08,None,Продукты
6e7b2354c7,context,Электроника
0f67a45667,email,Электроника
01f85393e1,other,Электроника
799b11e9d5,other,Продукты
2ebd1d7eec,other,Досуг
5830b2e8a8,other,Электроника
6138ad3806,other,Электроника
18f5caf674,context,Электроника
2667cdc1b4,other,Электроника
1f7a6a5239,other,Продукты
bede55c0b5,other,Продукты
3aee06b605,other,Продукты
d9600553fd,other,Досуг
097fc06082,other,Продукты
79ccbb3fd4,context,Электроника
1c7dd52c56,other,Досуг
3dfe1d11b8,other,Продукты
bc859a831b,context,Продукты
7d5ce5f37f,other,Электроника
98ee3fdccf,other,Электроника
f0d2278b29,other,Продукты
22ef087ebd,context,Продукты
ba5967da93,other,Электроника
f8a77a96d7,other,Продукты
a805d28f36,other,Электроника
30595e3ce5,other,Электроника
d1047c30b6,other,Электроника
20462975fa,other,Электроника
d174cca36a,other,Электроника
